# Warnings for DOWNWELLING_PAR
# Project : European_BGC_Fleet
# Update date : 20230713022802

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
DOWNWELLING_PAR,6902739,FRA,X,,,
DOWNWELLING_PAR,6902740,FRA,,,X,
DOWNWELLING_PAR,6902742,FRA,X,X,,
DOWNWELLING_PAR,6902743,FRA,,X,,
DOWNWELLING_PAR,6902826,FRA,,,X,
DOWNWELLING_PAR,6902827,FRA,,,X,
DOWNWELLING_PAR,6902880,FRA,X,,,
DOWNWELLING_PAR,6902896,FRA,X,,X,
DOWNWELLING_PAR,6902897,FRA,,X,X,
DOWNWELLING_PAR,6902898,FRA,,,X,
DOWNWELLING_PAR,6902899,EUR,,,X,
DOWNWELLING_PAR,6902900,FRA,,,X,
DOWNWELLING_PAR,6902901,FRA,,,X,
DOWNWELLING_PAR,6902902,FRA,X,X,X,
DOWNWELLING_PAR,6902903,FRA,,,X,
DOWNWELLING_PAR,6902904,FRA,X,X,X,
DOWNWELLING_PAR,6902905,FRA,,,X,
DOWNWELLING_PAR,6902906,FRA,,,X,
DOWNWELLING_PAR,6902907,FRA,X,,X,
DOWNWELLING_PAR,6902908,FRA,X,,X,
DOWNWELLING_PAR,6902909,FRA,,,X,
DOWNWELLING_PAR,6902953,FRA,X,,X,
DOWNWELLING_PAR,6902954,FRA,,X,X,
DOWNWELLING_PAR,6902967,FRA,X,,,
DOWNWELLING_PAR,6902969,EUR,,,X,
DOWNWELLING_PAR,6903024,FRA,X,,X,
DOWNWELLING_PAR,6903025,FRA,,,X,
DOWNWELLING_PAR,6903026,FRA,,,X,
DOWNWELLING_PAR,6903069,FRA,,,X,
DOWNWELLING_PAR,6903070,FRA,,,X,
DOWNWELLING_PAR,6903091,FRA,X,,X,
DOWNWELLING_PAR,6903093,FRA,,,X,
DOWNWELLING_PAR,6903094,FRA,,,X,
DOWNWELLING_PAR,6903124,EUR,,,X,
DOWNWELLING_PAR,6903125,FRA,,,X,
DOWNWELLING_PAR,6903126,FRA,X,,X,X
DOWNWELLING_PAR,6903127,FRA,,,X,
DOWNWELLING_PAR,6903128,FRA,,,X,
DOWNWELLING_PAR,6903129,FRA,,,X,
DOWNWELLING_PAR,6903130,FRA,,,X,
DOWNWELLING_PAR,6903235,ITA,,,X,
DOWNWELLING_PAR,6903240,ITA,,,X,
DOWNWELLING_PAR,6903247,ITA,,,X,
DOWNWELLING_PAR,6903249,ITA,,,X,
DOWNWELLING_PAR,6903250,ITA,,,X,
DOWNWELLING_PAR,6903549,NOR,,,X,
DOWNWELLING_PAR,6903550,NOR,,,X,
DOWNWELLING_PAR,6903551,NOR,,,X,
DOWNWELLING_PAR,6903552,NOR,,,X,
DOWNWELLING_PAR,6903553,NOR,,,X,
DOWNWELLING_PAR,6903554,NOR,,,X,
DOWNWELLING_PAR,6903555,NOR,,,X,
DOWNWELLING_PAR,6903574,NOR,,X,X,
DOWNWELLING_PAR,6903575,NOR,,X,X,
DOWNWELLING_PAR,6903576,NOR,,,X,
DOWNWELLING_PAR,6903577,NOR,,,X,
DOWNWELLING_PAR,6903578,NOR,,,X,
DOWNWELLING_PAR,6903579,NOR,,,X,
DOWNWELLING_PAR,6903590,NOR,,,X,
DOWNWELLING_PAR,6903591,NOR,,,X,
DOWNWELLING_PAR,6903592,NOR,,,X,
DOWNWELLING_PAR,6903706,EUR,,,X,
DOWNWELLING_PAR,6903805,ITA,,,X,
DOWNWELLING_PAR,6903874,EUR,,,X,
DOWNWELLING_PAR,6903875,EUR,,,X,
DOWNWELLING_PAR,6903876,EUR,,,X,
DOWNWELLING_PAR,6903877,EUR,,,X,
DOWNWELLING_PAR,6903878,EUR,,,X,
DOWNWELLING_PAR,6904113,DEU,,,X,
DOWNWELLING_PAR,6904116,DEU,,,X,
DOWNWELLING_PAR,6904118,DEU,,,X,
DOWNWELLING_PAR,6904182,GBR,,,X,
DOWNWELLING_PAR,6904183,GBR,,,X,
DOWNWELLING_PAR,6904184,GBR,,,X,
DOWNWELLING_PAR,6904226,DEU,,,X,
DOWNWELLING_PAR,6904235,FRA,,,X,
DOWNWELLING_PAR,6904240,FRA,,,X,
DOWNWELLING_PAR,6904241,FRA,,,X,
DOWNWELLING_PAR,7900561,DEU,,,X,
DOWNWELLING_PAR,7900562,DEU,,,X,
DOWNWELLING_PAR,7900579,DEU,,,X,
DOWNWELLING_PAR,7900580,DEU,,,X,
DOWNWELLING_PAR,7900583,DEU,,,X,
DOWNWELLING_PAR,7900585,DEU,,,X,
DOWNWELLING_PAR,7900591,EUR,,X,X,
DOWNWELLING_PAR,7900592,EUR,,,X,
DOWNWELLING_PAR,7901006,NOR,,,X,
DOWNWELLING_PAR,7901007,NOR,,,X,
