# Warnings for PRES
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PRES,4903024,USA,,X,,
PRES,4903025,USA,,X,,
PRES,4903027,USA,,X,,
PRES,4903031,USA,,X,,
PRES,4903032,USA,,X,,
PRES,4903042,USA,,X,,
PRES,4903048,USA,,X,,
PRES,4903055,USA,,X,,
PRES,4903057,USA,,X,,
PRES,4903058,USA,,X,,
PRES,4903059,USA,,X,,
PRES,4903171,USA,,X,,
PRES,4903172,USA,,X,,
PRES,4903174,USA,,X,,
PRES,4903175,USA,,X,,
PRES,4903176,USA,,X,,
PRES,4903177,USA,,X,,
PRES,4903181,USA,,X,,
PRES,4903182,USA,,X,,
PRES,4903185,USA,,X,,
PRES,4903186,USA,,X,,
PRES,4903197,USA,,X,,
PRES,4903215,USA,,X,,
PRES,4903217,USA,,X,,
PRES,4903231,USA,,X,,
PRES,4903237,USA,,X,,
PRES,4903247,USA,,X,,
PRES,4903249,USA,,X,,
PRES,4903251,USA,,X,,
PRES,4903262,USA,,X,,
PRES,4903281,USA,,X,,
PRES,4903283,USA,,X,,
PRES,5901894,USA,,X,,
PRES,5902396,USA,,X,,
PRES,5902398,USA,,X,,
PRES,5902400,USA,,X,,
PRES,5902402,USA,,X,,
PRES,5902403,USA,,X,,
PRES,5902404,USA,,X,,
PRES,5902406,USA,,X,,
PRES,5902407,USA,,X,,
PRES,5902412,USA,,X,,
PRES,5902414,USA,,X,,
PRES,5902416,USA,,X,,
PRES,5902429,USA,,X,,
PRES,5902430,USA,,X,,
PRES,5902434,USA,,X,,
PRES,5902439,NZL,,X,,
PRES,5902440,NZL,,X,,
PRES,5902448,USA,,X,X,
PRES,5902465,USA,,X,,
PRES,5902468,USA,,X,,
PRES,5902469,USA,,X,,
PRES,5902471,USA,,X,,
PRES,5902473,USA,,X,,
PRES,5902474,USA,,X,,
PRES,5902475,USA,,X,,
PRES,5902477,USA,,X,,
PRES,5902480,USA,,X,,
PRES,5902482,USA,,X,,
PRES,5902488,USA,,X,,
PRES,5902489,USA,,X,,
PRES,5902490,USA,,X,,
PRES,5902491,USA,,X,,
PRES,5902492,USA,,X,,
PRES,5902493,USA,,X,,
PRES,5902494,USA,,X,,
PRES,5902495,USA,,X,,
PRES,5902499,USA,,X,,
PRES,5902501,USA,,X,,
PRES,5902504,USA,,X,,
PRES,5902505,USA,,X,,
PRES,5902511,USA,,X,,
PRES,5902512,USA,,X,,
PRES,5902513,USA,,X,,
PRES,5902514,USA,,X,,
PRES,5902515,USA,,X,,
PRES,5902516,USA,,X,,
PRES,5902519,USA,,X,,
PRES,5903133,BRA,,X,,
PRES,5903423,USA,,X,,
PRES,5903424,USA,,X,,
PRES,5903944,AUS,,X,,
PRES,5904155,USA,,X,,
PRES,5904380,USA,,X,,
PRES,5904403,USA,,X,,
PRES,5904446,USA,,X,,
PRES,5904447,USA,,X,,
PRES,5904467,USA,,X,,
PRES,5904468,USA,,X,,
PRES,5904591,USA,,X,,
PRES,5904592,USA,,X,,
PRES,5904610,USA,,X,,
PRES,5904622,USA,,X,,
PRES,5904624,USA,,X,,
PRES,5904626,USA,,X,,
PRES,5904628,USA,,X,,
PRES,5904629,USA,,X,,
PRES,5904630,USA,,X,,
PRES,5904632,USA,,X,,
PRES,5904633,USA,,X,,
PRES,5904634,USA,,X,,
PRES,5904638,USA,,X,,
PRES,5904639,USA,,X,,
PRES,5904644,USA,,X,,
PRES,5904645,USA,,X,,
PRES,5904647,USA,,X,,
PRES,5904648,USA,,X,,
PRES,5904649,USA,,X,,
PRES,5904650,USA,,X,,
PRES,5904652,USA,,X,,
PRES,5904653,USA,,X,,
PRES,5904660,USA,,X,,
PRES,5904664,USA,,X,,
PRES,5904666,USA,,X,,
PRES,5904667,USA,,X,,
PRES,5904669,USA,,X,,
PRES,5904674,USA,,X,,
PRES,5904677,USA,,X,,
PRES,5904692,USA,,X,,
PRES,5904702,USA,,X,,
PRES,5904711,USA,,X,,
PRES,5904712,USA,,X,,
PRES,5904715,USA,,X,,
PRES,5904717,USA,,X,,
PRES,5904718,USA,,X,,
PRES,5904736,USA,,X,,
PRES,5904740,USA,,X,,
PRES,5904763,USA,,X,,
PRES,5904770,USA,,X,,
PRES,5904774,USA,,X,,
PRES,5904780,USA,,X,,
PRES,5904781,USA,,X,,
