# Warnings for PSAL
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PSAL,5904403,USA,X,,,
PSAL,5904446,USA,X,,,
PSAL,5904447,USA,X,,,
PSAL,5904467,USA,X,,,
PSAL,5904468,USA,X,,,
PSAL,5904591,USA,X,,,
PSAL,5904592,USA,X,,,
PSAL,5904610,USA,X,,,X
PSAL,5904622,USA,X,,,X
PSAL,5904624,USA,X,,,X
PSAL,5904626,USA,X,,,
PSAL,5904628,USA,X,,,X
PSAL,5904629,USA,X,,,X
PSAL,5904630,USA,X,,,
PSAL,5904632,USA,X,,,
PSAL,5904633,USA,X,,,X
PSAL,5904638,USA,X,,,X
PSAL,5904639,USA,X,,,
PSAL,5904644,USA,X,,,
PSAL,5904647,USA,X,,,
PSAL,5904648,USA,X,,,
PSAL,5904649,USA,X,,,X
PSAL,5904650,USA,X,,,X
PSAL,5904652,USA,X,,,
PSAL,5904653,USA,X,,,X
PSAL,5904660,USA,X,,,
PSAL,5904664,USA,X,,,
PSAL,5904666,USA,X,,,
PSAL,5904667,USA,X,,,
PSAL,5904669,USA,X,,,X
PSAL,5904674,USA,X,,,
PSAL,5904677,USA,X,,,
PSAL,5904692,USA,X,,,
PSAL,5904702,USA,X,,,X
PSAL,5904711,USA,X,,,X
PSAL,5904712,USA,X,,,X
PSAL,5904715,USA,X,,,X
PSAL,5904717,USA,X,,,X
PSAL,5904718,USA,X,,,X
PSAL,5904736,USA,X,,,X
PSAL,5904740,USA,X,,,X
PSAL,5904770,USA,X,,,
PSAL,5904774,USA,X,,,X
PSAL,5904780,USA,X,,,
PSAL,5904781,USA,X,X,,
PSAL,5904786,USA,X,,,
PSAL,5904792,USA,X,,,X
PSAL,5904793,USA,X,,,X
PSAL,5904795,USA,X,,,X
PSAL,5904798,USA,X,,,X
PSAL,5904799,USA,X,,,X
PSAL,5904816,USA,X,,,X
PSAL,5904818,USA,X,X,,X
PSAL,5904823,USA,X,,,X
PSAL,5904830,USA,X,,,X
PSAL,5904831,USA,X,,,X
PSAL,5904862,USA,X,,,X
